name_kanji,name_kana,prefecture,birthdate,age,gender,racer_id,term,grade,style
小笠原 一真,オガサワラ カズマ,青森県,2000-03-31,25,男,15685,123,A2,逃
高橋 海月,タカハシ ミヅキ,青森県,2001-04-25,24,男,15686,123,A3,逃
立花 昌也,タチバナ ショウヤ,青森県,1999-04-03,26,男,15687,123,A1,逃
佐々木 祐太,ササキ ユウタ,岩手県,2000-03-21,25,男,15688,123,A2,逃
菊地 圭,キクチ ケイ,宮城県,2001-04-20,24,男,15689,123,A2,逃
斉藤 樂,サイトウ ガク,宮城県,2002-04-03,23,男,15690,123,S2,逃
岡部 伶音,オカベ レオ,福島県,1998-09-28,26,男,15691,123,A2,逃
松崎 広太,マツザキ コウタ,茨城県,1999-06-27,25,男,15692,123,S2,逃
松田 昂己,マツダ コウキ,茨城県,2001-08-24,23,男,15693,123,A2,逃
浮島 知稀,ウキシマ トモキ,群馬県,2000-07-20,24,男,15694,123,S2,逃
篠田 幸希,シノダ コウキ,群馬県,1999-03-11,26,男,15695,123,S2,逃
荒川 達郎,アラカワ タツロウ,埼玉県,1999-06-30,25,男,15696,123,A2,逃
熊崎 麻人,クマザキ アサト,埼玉県,1999-11-18,25,男,15697,123,A1,逃
佐藤 譲士郎,サトウ ジョウシロウ,埼玉県,2000-01-27,25,男,15698,123,A2,逃
助川 翔太郎,スケガワ ショウタロウ,埼玉県,1996-07-12,28,男,15699,123,A2,逃
吉田 晏生,ヨシダ ハルキ,埼玉県,1999-06-20,25,男,15700,123,A2,逃
石田 典大,イシダ テンダイ,東京都,1997-12-04,27,男,15701,123,A2,逃
依田 翔大,ヨダ ショウタ,山梨県,1999-05-26,25,男,15702,123,A2,逃
牧田 悠生,マキタ ユウセイ,新潟県,1999-07-08,25,男,15703,123,A1,逃
坪内 恒,ツボウチ コウ,千葉県,1991-07-16,33,男,15704,123,A2,逃
鳥海 創,トリウミ ソウ,千葉県,2001-08-16,23,男,15705,123,A3,逃
山田 駿斗,ヤマダ ハヤト,千葉県,2004-01-28,21,男,15706,123,A2,逃
池邉 聖,イケベ セイ,神奈川県,1994-11-09,30,男,15707,123,A2,逃
山口 直樹,ヤマグチ ナオキ,神奈川県,1996-02-14,29,男,15708,123,A3,逃
神尾 敬冬,カミオ ケイト,静岡県,1999-11-13,25,男,15709,123,A2,逃
鈴木 康平,スズキ コウヘイ,静岡県,1995-03-02,30,男,15710,123,A2,逃
松本 京太,マツモト キョウタ,静岡県,1998-11-07,26,男,15712,123,A2,逃
望月 湧世,モチヅキ ユウセ,静岡県,2003-08-24,21,男,15713,123,A2,逃
望月 嘉人,モチヅキ ヨシト,静岡県,1996-07-10,28,男,15714,123,A2,逃
平野 想真,ヒラノ ソウマ,愛知県,1999-04-25,26,男,15715,123,A2,逃
尾方 祐仁,オガタ ユウジ,岐阜県,2004-01-01,21,男,15716,123,A2,逃
児玉 虎之介,コダマ トラノスケ,岐阜県,2001-06-05,23,男,15717,123,A2,逃
棚瀬 義大,タナセ ヨシヒロ,岐阜県,1999-11-20,25,男,15718,123,S2,逃
出口 謙一郎,デグチ ケンイチロウ,岐阜県,1999-05-24,25,男,15719,123,A2,逃
山元 大夢,ヤマモト ヒロム,石川県,1999-12-28,25,男,15720,123,A2,両
内山 慧大,ウチヤマ ケイタ,福井県,2001-08-14,23,男,15721,123,A2,逃
竹澤 雅也,タケザワ マサヤ,福井県,2001-05-29,23,男,15722,123,A2,逃
稲毛 知也,イナケ トモヤ,和歌山県,1998-05-16,26,男,15723,123,A2,逃
村上 翔馬,ムラカミ ショウマ,兵庫県,1998-11-11,26,男,15724,123,A2,逃
青木 瑞樹,アオキ ミズキ,岡山県,1999-09-03,25,男,15725,123,S2,逃
龍野 琳太郎,タツノ リンタロウ,岡山県,2001-03-13,24,男,15726,123,A2,逃
中原 航大,ナカハラ コウダイ,岡山県,1999-08-27,25,男,15727,123,A2,逃
保田 浩輔,ヤスダ コウスケ,岡山県,1999-08-20,25,男,15728,123,A1,逃
山根 慶太,ヤマネ ケイタ,岡山県,1999-09-07,25,男,15729,123,S2,逃
黒瀬 浩太郎,クロセ コウタロウ,広島県,2000-01-24,25,男,15730,123,S2,逃
西田 優大,ニシダ ユウダイ,広島県,1997-09-19,27,男,15731,123,S2,逃
宮道 良輔,ミヤミチ リョウスケ,徳島県,2003-04-02,22,男,15732,123,A2,逃
都築 巧,ツヅキ タクミ,高知県,2000-03-19,25,男,15733,123,A1,両
岡崎 陸登,オカザキ リクト,愛媛県,1997-09-30,27,男,15734,123,A2,逃
岡本 翔,オカモト ショウ,愛媛県,2002-04-09,23,男,15735,123,A3,逃
中岡 海,ナカオカ カイ,愛媛県,2002-07-19,22,男,15736,123,A2,逃
火島 裕輝,ヒジマ ユウキ,愛媛県,2003-05-16,21,男,15737,123,A2,逃
梶原 海斗,カジハラ カイト,福岡県,1999-08-06,25,男,15738,123,S2,逃
楠本 政明,クスモト マサアキ,福岡県,1995-10-05,29,男,15739,123,A3,逃
櫻木 雄太,サクラギ ユウタ,福岡県,2000-10-18,24,男,15740,123,A2,逃
堀川 敬太郎,ホリカワ ケイタロウ,福岡県,2001-09-28,23,男,15741,123,A1,逃
堀越 翔己,ホリコシ ショウキ,福岡県,1998-08-09,26,男,15742,123,A2,逃
丸林 駿太,マルバヤシ シュンタ,福岡県,2002-02-02,23,男,15743,123,A2,逃
橋本 宇宙,ハシモト ソラ,佐賀県,1999-09-23,25,男,15744,123,S2,逃
小柳 智徳,コヤナギ トモノリ,長崎県,1998-05-17,26,男,15745,123,A1,逃
峯口 司,ミネグチ ツカサ,長崎県,2002-12-08,22,男,15746,123,A2,逃
長松 空吾,ナガマツ クウゴ,大分県,2000-03-24,25,男,15747,123,S2,逃
田中 会心,タナカ カイシン,熊本県,2000-09-11,24,男,15748,123,A2,逃
佐藤 壮志,サトウ タケシ,熊本県,2003-08-26,21,男,15749,123,A2,逃
徳永 泰粋,トクナガ タイキ,熊本県,2002-12-03,22,男,15750,123,A2,逃
半田 誠,ハンダ マコト,熊本県,2003-12-25,21,男,15751,123,A2,逃
石川 航大,イシカワ コウダイ,宮崎県,1999-06-28,25,男,15752,123,A2,逃
枝村 弘樹,エダムラ ヒロキ,宮崎県,1999-05-06,26,男,15753,123,A2,逃
成海 大聖,ナルミ タイセイ,大分県,1999-04-12,26,男,15754,123,A2,逃
神戸 暖稀羽,カンベ ノノハ,北海道,2003-11-05,21,女,15755,124,L1,追
熊谷 芽緯,クマガイ メイ,岩手県,2003-11-06,21,女,15756,124,L1,逃
戸邉 香奈実,トベ カナミ,茨城県,1993-10-06,31,女,15757,124,L1,両
熊谷 碩子,クマガイ ヒロコ,東京都,1997-05-06,28,女,15758,124,L1,追
星野 しほ,ホシノ シホ,東京都,2000-03-17,25,女,15759,124,L1,追
五味田 奈穂,イツミダ ナオ,千葉県,1997-10-14,27,女,15760,124,L1,逃
吉村 美有紀,ヨシムラ ミユキ,静岡県,2002-06-06,22,女,15761,124,L1,両
高橋 美沙紀,タカハシ ミサキ,愛知県,1991-06-24,33,女,15762,124,L1,両
山口 優依,ヤマグチ ユイ,愛知県,1994-10-27,30,女,15763,124,L1,両
宇野 紅音,ウノ アカネ,岐阜県,2003-12-20,21,女,15764,124,L1,両
竹野 百香,タケノ モモカ,三重県,2002-08-22,22,女,15765,124,L1,両
宮西 令奈,ミヤニシ レナ,石川県,2001-06-07,23,女,15766,124,L1,両
木下 宙,キノシタ ソラ,大阪府,2003-01-15,22,女,15767,124,L1,両
中瀬 由真,ナカセ ユマ,大阪府,1991-09-17,33,女,15768,124,L1,追
松井 優佳,マツイ ユウカ,大阪府,1999-04-27,26,女,15769,124,L1,両
東 美月,アズマ ミヅキ,兵庫県,2001-11-08,23,女,15770,124,L1,両
藤高 千恵,フジタカ チエ,広島県,1995-06-20,29,女,15771,124,L1,追
枝光 美奈,エダミツ ミナ,福岡県,1998-02-08,27,女,15773,124,L1,追
金田 舞夏,カネダ マイカ,福岡県,2002-08-19,22,女,15774,124,L1,両
羽田野 愛花,ハタノ アイカ,大分県,2002-01-18,23,女,15775,124,L1,追
高本 美穂,タカモト ミホ,熊本県,2002-10-17,22,女,15776,124,L1,追
谷元 音羽,タニモト オトハ,鹿児島県,2004-03-05,21,女,15777,124,L1,両
小堀 敢太,コボリ カンタ,北海道,2000-06-26,24,男,15778,125,A2,逃
中石 湊,ナカイシ ミナト,北海道,2004-11-14,20,男,15779,125,S2,逃
小田 恭介,オダ キョウスケ,青森県,2000-04-17,25,男,15780,125,A3,逃
齊藤 英伊須,サイトウ エイス,青森県,2004-02-03,21,男,15781,125,A3,逃
佐々木 亮太,ササキ リョウタ,青森県,2004-07-23,20,男,15782,125,A2,逃
吉田 優斗,ヨシダ ユウト,岩手県,1999-08-25,25,男,15783,125,A3,逃
高橋 舜,タカハシ シュン,宮城県,2001-03-23,24,男,15784,125,A2,逃
福田 健太,フクダ ケンタ,宮城県,2000-12-28,24,男,15785,125,A3,逃
角田 光,ツノダ アキラ,福島県,1999-07-09,25,男,15786,125,A3,逃
中村 龍吉,ナカムラ タツヨシ,福島県,2000-07-25,24,男,15787,125,A3,逃
平根 優大,ヒラネ ユウダイ,福島県,2003-08-11,21,男,15788,125,A3,逃
山崎 歩夢,ヤマザキ アユム,福島県,2005-03-25,20,男,15789,125,S2,逃
藤田 祐大,フジタ ユウタ,茨城県,2004-03-02,21,男,15790,125,A3,逃
岡部 陸斗,オカベ リクト,栃木県,2002-07-19,22,男,15791,125,A3,逃
貝原 涼太,カイハラ リョウタ,栃木県,1997-08-16,27,男,15792,125,A3,逃
川上 隆義,カワカミ リュウギ,栃木県,2000-09-26,24,男,15793,125,A2,逃
福田 稔希,フクダ トシキ,栃木県,2002-11-21,22,男,15794,125,A2,逃
今井 希,イマイ ノゾミ,埼玉県,2001-03-24,24,男,15795,125,A3,逃
川田 真也,カワダ シンヤ,埼玉県,2000-11-13,24,男,15796,125,A3,逃
中島 淳,ナカジマ ジュン,埼玉県,1999-08-26,25,男,15797,125,A3,逃
橋谷 成海,ハシヤ ナルミ,埼玉県,2000-05-08,25,男,15798,125,A3,逃
森田 一郎,モリタ イチロウ,埼玉県,2001-02-01,24,男,15799,125,S2,逃
川越 宏臣,カワゴエ ヒロオミ,東京都,1996-07-03,28,男,15800,125,A3,逃
織茂 雄一郎,オリモ ユウイチロウ,山梨県,1997-11-01,27,男,15801,125,A3,逃
中島 竜誠,ナカジマ リュウセイ,山梨県,2000-05-02,25,男,15802,125,A3,逃
西村 剛,ニシムラ タケシ,新潟県,1999-08-17,25,男,15803,125,A3,逃
渡邉 壘,ワタナベ ルイ,新潟県,2003-04-21,22,男,15804,125,A2,逃
山下 祐輔,ヤマシタ ユウスケ,千葉県,2001-12-12,23,男,15805,125,A3,逃
山本 天平,ヤマモト テンペイ,千葉県,1997-09-11,27,男,15806,125,A3,逃
塩島 嵩一朗,シオジマ シュウイチロウ,神奈川県,2000-01-12,25,男,15807,125,A2,逃
阿部 俊,アベ シュン,静岡県,2000-05-09,25,男,15808,125,A3,逃
高野 信元,タカノ シンゲン,愛知県,1999-07-03,25,男,15809,125,A3,逃
瀧川 幸広,タキカワ ユキヒロ,愛知県,1996-04-28,29,男,15810,125,A3,逃
水谷 亮太,ミズタニ リョウタ,愛知県,1997-02-26,28,男,15811,125,A3,逃
森崎 英登,モリサキ ヒデト,愛知県,1999-08-08,25,男,15812,125,A3,逃
山本 和虎,ヤマモト カズトラ,愛知県,2003-02-27,22,男,15813,125,A3,逃
岩井 芯,イワイ シン,岐阜県,2004-10-16,20,男,15814,125,A2,逃
栗山 和樹,クリヤマ カズキ,岐阜県,1997-06-18,27,男,15815,125,S2,逃
伊東 佑晟,イトウ ユウセイ,三重県,2002-09-12,22,男,15816,125,A2,逃
梅澤 忠秀,ウメザワ タダヒデ,三重県,2001-07-06,23,男,15817,125,A3,逃
佐藤 大地,サトウ ダイチ,三重県,1999-12-09,25,男,15818,125,A3,逃
弓矢 輪太郎,ユミヤ リンタロウ,三重県,2004-02-18,21,男,15819,125,A3,逃
岩元 叶馬,イワモト キョウマ,富山県,2002-10-02,22,男,15820,125,A3,逃
志田 愛希飛,シダ アキト,富山県,2002-04-21,23,男,15821,125,A3,逃
谷内 健太,ヤチ ケンタ,京都府,2000-07-06,24,男,15822,125,A2,逃
西岡 利起,ニシオカ マサキ,奈良県,2001-03-08,24,男,15823,125,A3,逃
中嶋 響,ナカジマ ヒビキ,大阪府,2002-10-31,22,男,15824,125,A3,逃
南部 翔大,ナンブ ショウタ,大阪府,2001-01-04,24,男,15825,125,A2,逃
久田 朔,ヒサダ ハジメ,大阪府,2003-09-05,21,男,15826,125,A3,逃
藤原 夏志,フジワラ ナツシ,大阪府,1997-08-20,27,男,15827,125,A3,逃
秋末 蓮,アキスエ レン,兵庫県,2000-12-07,24,男,15828,125,A3,逃
油谷 蒼,アブタニ ソウ,兵庫県,1995-02-14,30,男,15829,125,A3,逃
細中 翔太,ホソナカ ショウタ,岡山県,1999-05-25,25,男,15830,125,A3,逃
三木 健正,ミキ タケマサ,岡山県,2001-05-31,23,男,15831,125,A2,逃
角 宗哉,カド ヒロヤ,山口県,2000-06-03,24,男,15832,125,A3,逃
野村 賢,ノムラ ケン,山口県,2004-01-10,21,男,15833,125,A3,逃
原田 峻治,ハラダ シュンジ,山口県,1994-07-20,30,男,15834,125,A3,逃
藤井 優希,フジイ ユウキ,山口県,1998-12-24,26,男,15835,125,A3,逃
遠藤 拓巳,エンドウ タクミ,香川県,1999-12-29,25,男,15836,125,A2,逃
小川 三士郎,オガワ サンシロウ,徳島県,2000-06-04,24,男,15837,125,A2,逃
森 柾斗,モリ マサト,徳島県,2000-05-17,24,男,15838,125,A3,逃
船山 真生,フナヤマ マサキ,愛媛県,2004-01-24,21,男,15839,125,A3,逃
阿部 英斗,アベ アヤト,福岡県,2004-05-23,20,男,15840,125,S2,逃
中西 勇,ナカニシ ユウ,福岡県,1992-04-10,33,男,15841,125,A3,逃
松本 定,マツモト ジョウ,福岡県,1996-07-10,28,男,15842,125,A3,逃
松本 昂大,マツモト コウダイ,長崎県,2004-05-22,20,男,15843,125,A3,逃
小山 峻汰,オヤマ シュンタ,熊本県,2000-05-20,24,男,15844,125,A3,逃
稲留 敦貴,イナドメ アツキ,鹿児島県,2001-07-04,23,男,15845,125,A3,逃
入田 龍馬,イリタ リュウマ,鹿児島県,2003-05-30,21,男,15846,125,A3,逃
寺師 幸成,テラシ コウセイ,鹿児島県,1991-07-17,33,男,15847,125,A3,逃
與古田 龍門,ヨコタ リュウト,沖縄県,2001-10-27,23,男,15848,125,A3,逃
佐藤 乃愛,サトウ ノア,北海道,2004-02-25,21,女,15849,126,L1,両
三澤 あゆみ,ミサワ アユミ,宮城県,2004-09-09,20,女,15850,126,L1,両
片岡 美奈,カタオカ ミナ,栃木県,1999-01-29,26,女,15851,126,L1,両
普久原 美海,フクハラ ミナミ,栃木県,2004-12-13,20,女,15852,126,L1,両
中島 瞳,ナカジマ ヒトミ,埼玉県,2004-09-27,20,女,15853,126,L1,両
伊澤 茉那,イザワ マナ,千葉県,1997-01-11,28,女,15854,126,L1,両
大浦 彩瑛,オオウラ サエ,神奈川県,1995-10-08,29,女,15855,126,L1,逃
野寺 梓,ノデラ アズサ,静岡県,2000-07-09,24,女,15856,126,L1,追
伊藤 優里,イトウ ユウリ,三重県,2004-09-29,20,女,15857,126,L1,両
平子 結菜,ヒラコ ユウナ,三重県,2004-04-11,21,女,15858,126,L1,両
仲澤 春香,ナカザワ ハルカ,福井県,2001-04-10,24,女,15859,126,L1,両
濱田 芽生,ハマダ メバエ,福井県,2002-12-17,22,女,15860,126,L1,両
小林 諒,コバヤシ リョウ,京都府,2004-11-28,20,女,15861,126,L1,両
中原 恭恵,ナカハラ ヤスエ,広島県,1986-08-05,38,女,15862,126,L1,両
磯村 光舞,イソムラ ヒラリ,山口県,2004-09-15,20,女,15863,126,L1,両
田野口 佳奈,タノクチ カナ,香川県,2005-03-16,20,女,15864,126,L1,両
豊田 美香,トヨダ ミカ,徳島県,1995-10-23,29,女,15865,126,L1,両
高木 萌那,タカキ モナ,福岡県,2004-04-06,21,女,15866,126,L1,逃
是永 ゆうき,コレナガ ユウキ,大分県,2003-12-06,21,女,15867,126,L1,追
市田 龍生都,イチダ リュウト,福井県,2001-09-28,23,男,15868,127,A2,逃
杉浦 颯太,スギウラ ハヤタ,北海道,2005-05-19,19,男,15869,127,A3,逃
畑崎 大輝,ハタザキ ダイキ,青森県,2001-06-02,23,男,15870,127,A3,逃
三浦 生誠,ミウラ キアキ,岩手県,2001-08-29,23,男,15871,127,A3,逃
池田 充槻,イケダ ミツキ,秋田県,2006-03-06,19,男,15872,127,A3,逃
十文字 悠真,ジュウモンジ ユウマ,福島県,2002-04-14,23,男,15873,127,A3,逃
角田 吏,ツノダ ツカサ,福島県,2003-04-14,22,男,15874,127,A3,逃
邊見 竜馬,ヘンミ リュウマ,福島県,2002-03-01,23,男,15875,127,A3,逃
三神 遼矢,ミカミ リョウヤ,福島県,2002-01-05,23,男,15876,127,A3,逃
三澤 優樹,ミサワ ユウキ,福島県,1999-08-12,25,男,15877,127,A3,逃
椎名 俊介,シイナ シュンスケ,茨城県,2001-01-06,24,男,15878,127,A3,逃
西本 健三郎,ニシモト ケンザブロウ,茨城県,2002-10-01,22,男,15879,127,A3,逃
吉岡 優太,ヨシオカ ユウタ,茨城県,2002-01-10,23,男,15880,127,A3,逃
関口 朗斗,セキグチ アキト,群馬県,2003-10-02,21,男,15881,127,A3,逃
木村 優駿,キムラ ユウシュン,埼玉県,2005-10-30,19,男,15882,127,A3,逃
吉田 夢希斗,ヨシダ ユキト,埼玉県,2005-04-30,20,男,15883,127,A3,逃
秋山 太洋,アキヤマ タイヨウ,東京都,2001-04-18,24,男,15884,127,A3,逃
五輪 拓巳,ゴワ タクミ,東京都,1999-01-02,26,男,15885,127,A3,逃
中川 飛隆,ナカガワ ヒダカ,新潟県,1999-03-03,26,男,15886,127,A3,逃
星野 京旺,ホシノ キョウ,新潟県,1999-08-03,25,男,15887,127,A3,逃
水澤 秀哉,ミズサワ ヒデヤ,千葉県,2003-09-18,21,男,15888,127,A3,逃
大本 隆也,オオモト リュウヤ,神奈川県,1998-08-25,26,男,15889,127,A3,逃
中 秀平,ナカ シュウヘイ,神奈川県,1998-11-11,26,男,15890,127,A3,逃
野中 龍之介,ノナカ リュウノスケ,神奈川県,2001-09-27,23,男,15891,127,A3,逃
山本 和瑳,ヤマモト カズサ,神奈川県,2001-04-11,24,男,15892,127,A3,逃
岩辺 陸,イワナベ リク,静岡県,2004-07-07,20,男,15893,127,A3,逃
大塚 城,オオツカ ジョウ,静岡県,2005-11-26,19,男,15894,127,A3,逃
鈴木 小次廊,スズキ コジロウ,静岡県,2003-07-01,21,男,15895,127,A3,逃
丸山 留依,マルヤマ ルイ,静岡県,2006-01-10,19,男,15896,127,A3,逃
森 飛龍,モリ ヒリュウ,静岡県,2003-06-20,21,男,15897,127,A3,逃
岩原 健馬,イワハラ ケンマ,愛知県,2005-02-08,20,男,15898,127,A3,逃
加藤 駿,カトウ シュン,愛知県,1997-09-20,27,男,15899,127,A3,逃
花田 雄飛,ハナダ ユウヒ,愛知県,2001-01-16,24,男,15900,127,A3,逃
真木 寛斗,マキ カント,愛知県,2002-09-20,22,男,15901,127,A3,逃
安達 光伸,アダチ コウシン,岐阜県,2002-02-18,23,男,15902,127,A3,逃
谷澤 優貴,タニザワ ユウキ,三重県,2005-01-24,20,男,15903,127,A3,逃
辻田 祥大,ツジタ ショウタ,三重県,2003-04-29,22,男,15904,127,A3,逃
上野 幸星,ウエノ コウセイ,富山県,2001-10-11,23,男,15905,127,A3,逃
林 佳宗依,ハヤシ カムイ,富山県,2001-07-16,23,男,15906,127,A3,逃
上杉 有弘,ウエスギ トモヒロ,福井県,2001-09-26,23,男,15907,127,A3,逃
川村 峻輝,カワムラ シュンキ,京都府,2001-12-12,23,男,15908,127,A3,逃
馬越 裕之,ウマコシ ヒロユキ,奈良県,2000-07-23,24,男,15909,127,A3,逃
土生 智徳,ハブ トモノリ,大阪府,1996-11-07,28,男,15910,127,A3,逃
松田 安綱,マツダ ヤスツナ,大阪府,2001-07-08,23,男,15911,127,A3,逃
安達 豪太,アダチ ゴウタ,兵庫県,1992-11-30,32,男,15912,127,A3,逃
一守 大葵,イチモリ タイキ,兵庫県,2005-01-06,20,男,15913,127,A3,逃
西森 一稀,ニシモリ イッキ,兵庫県,2005-03-23,20,男,15914,127,A3,逃
柏野 健吾,カシノ ケンゴ,岡山県,2002-12-12,22,男,15915,127,A3,逃
小西 涼太,コニシ リョウタ,岡山県,2001-10-06,23,男,15916,127,A3,逃
猿樂 楓樹,サルガク フウキ,岡山県,2001-05-26,23,男,15917,127,A3,逃
土井 慎二,ドイ シンジ,岡山県,1996-11-15,28,男,15918,127,A3,逃
藤田 楓,フジタ カエデ,岡山県,2003-05-14,21,男,15919,127,A3,逃
吉野 太晟,ヨシノ タイセイ,岡山県,2002-02-21,23,男,15920,127,A3,逃
伊藤 涼介,イトウ リョウスケ,広島県,2001-03-20,24,男,15921,127,A3,逃
中田 拓也,ナカタ タクヤ,広島県,1996-06-03,28,男,15922,127,A3,逃
右近 陸人,ウコン リクト,山口県,2000-04-21,25,男,15923,127,A3,逃
利川 寛太,トシカワ カンタ,山口県,1999-04-19,26,男,15924,127,A3,逃
川西 康彦,カワニシ ヤスヒコ,徳島県,2003-08-16,21,男,15925,127,A3,逃
諸隈 健太郎,モロクマ ケンタロウ,高知県,2000-10-26,24,男,15926,127,A3,逃
長野 魅切,ナガノ ミギリ,愛媛県,2003-01-19,22,男,15927,127,A3,逃
尾野 翔一,オノ ショウイチ,福岡県,1999-09-22,25,男,15928,127,A3,逃
鶴 淳志,ツル アツシ,福岡県,2000-05-04,25,男,15929,127,A3,逃
野津 宏介,ノヅ コウスケ,福岡県,1997-03-15,28,男,15930,127,A3,逃
山口 留稀哉,ヤマグチ ルキヤ,長崎県,2003-01-14,22,男,15931,127,A3,逃
